# purification_name	identification	day	number	bait	prey	score
YAL001C_343_25	LC-MS/MS	343	25	YAL001C	YAL001C	99.6
YAL001C_343_25	MALDI-TOF MS	343	25	YAL001C	YAL001C	3.90594260487719
YAL001C_343_25	LC-MS/MS	343	25	YAL001C	YAL005C	99.6
YAL001C_343_25	LC-MS/MS	343	25	YAL001C	YBR118W	99.6
YAL001C_343_25	LC-MS/MS	343	25	YAL001C	YBR123C	99.6
YAL001C_343_25	LC-MS/MS	343	25	YAL001C	YCR012W	99.6
YAL001C_343_25	MALDI-TOF MS	343	25	YAL001C	YDL229W	5.6945419317007
YAL001C_343_25	LC-MS/MS	343	25	YAL001C	YDL229W	99.6
YAL001C_343_25	LC-MS/MS	343	25	YAL001C	YDR155C	99.6
YAL001C_343_25	MALDI-TOF MS	343	25	YAL001C	YDR362C	6.06391552770462
YAL001C_343_25	LC-MS/MS	343	25	YAL001C	YDR362C	99.6
YAL001C_343_25	LC-MS/MS	343	25	YAL001C	YDR432W	99.6
YAL001C_343_25	LC-MS/MS	343	25	YAL001C	YEL026W	99.6
YAL001C_343_25	MALDI-TOF MS	343	25	YAL001C	YGR047C	4.40423899800959
YAL001C_343_25	LC-MS/MS	343	25	YAL001C	YKL152C	99.6
YAL001C_343_25	LC-MS/MS	343	25	YAL001C	YLR061W	99.6
YAL001C_343_25	MALDI-TOF MS	343	25	YAL001C	YOR110W	7.72194746346816
YAL001C_343_25	LC-MS/MS	343	25	YAL001C	YOR110W	99.6
YAL001C_343_25	LC-MS/MS	343	25	YAL001C	YOR204W	99.6
YAL001C_343_25	LC-MS/MS	343	25	YAL001C	YOR332W	99.6
YAL001C_343_25	LC-MS/MS	343	25	YAL001C	YPL007C	99.6
YAL001C_394_13	MALDI-TOF MS	394	13	YAL001C	YAL001C	4.578209319786
YAL001C_394_13	MALDI-TOF MS	394	13	YAL001C	YGR047C	4.43928076101725
YAL001C_394_13	LC-MS/MS	394	13	YAL001C	YOR110W	99.6
YAL001C_394_13	MALDI-TOF MS	394	13	YAL001C	YOR110W	9.44474223220871
YAL002W_71_1	MALDI-TOF MS	71	1	YAL002W	YAL005C	5.85142838798569
YAL002W_71_1	MALDI-TOF MS	71	1	YAL002W	YMR231W	4.45801113821036
YAL003W_381_15	LC-MS/MS	381	15	YAL003W	YAL003W	99.6
YAL003W_381_15	LC-MS/MS	381	15	YAL003W	YAL005C	99.6
YAL003W_381_15	LC-MS/MS	381	15	YAL003W	YAL035W	99.6
YAL003W_381_15	LC-MS/MS	381	15	YAL003W	YBR118W	99.6
YAL003W_381_15	LC-MS/MS	381	15	YAL003W	YCL037C	99.6
YAL003W_381_15	LC-MS/MS	381	15	YAL003W	YCR088W	99.6
YAL003W_381_15	LC-MS/MS	381	15	YAL003W	YDL229W	99.6
YAL003W_381_15	LC-MS/MS	381	15	YAL003W	YDR272W	99.6
YAL003W_381_15	LC-MS/MS	381	15	YAL003W	YDR382W	99.6
YAL003W_381_15	LC-MS/MS	381	15	YAL003W	YDR432W	99.6
YAL003W_381_15	LC-MS/MS	381	15	YAL003W	YEL034W	99.6
YAL003W_381_15	LC-MS/MS	381	15	YAL003W	YER165W	99.6
YAL003W_381_15	LC-MS/MS	381	15	YAL003W	YFR053C	99.6
YAL003W_381_15	LC-MS/MS	381	15	YAL003W	YGL058W	99.6
YAL003W_381_15	LC-MS/MS	381	15	YAL003W	YGL245W	99.6
YAL003W_381_15	LC-MS/MS	381	15	YAL003W	YGR192C	99.6
YAL003W_381_15	LC-MS/MS	381	15	YAL003W	YGR254W	99.6
YAL003W_381_15	LC-MS/MS	381	15	YAL003W	YGR285C	99.6
YAL003W_381_15	LC-MS/MS	381	15	YAL003W	YHR064C	99.6
YAL003W_381_15	LC-MS/MS	381	15	YAL003W	YIL035C	99.6
YAL003W_381_15	LC-MS/MS	381	15	YAL003W	YJL034W	99.6
YAL003W_381_15	LC-MS/MS	381	15	YAL003W	YJL080C	99.6
YAL003W_381_15	LC-MS/MS	381	15	YAL003W	YJL123C	99.6
YAL003W_381_15	LC-MS/MS	381	15	YAL003W	YKL040C	99.6
YAL003W_381_15	LC-MS/MS	381	15	YAL003W	YKL081W	99.6
YAL003W_381_15	LC-MS/MS	381	15	YAL003W	YKL142W	99.6
YAL003W_381_15	LC-MS/MS	381	15	YAL003W	YLL024C	99.6
YAL003W_381_15	LC-MS/MS	381	15	YAL003W	YLL026W	99.6
YAL003W_381_15	LC-MS/MS	381	15	YAL003W	YLR044C	99.6
YAL003W_381_15	LC-MS/MS	381	15	YAL003W	YLR061W	99.6
YAL003W_381_15	LC-MS/MS	381	15	YAL003W	YLR192C	99.6
YAL003W_381_15	LC-MS/MS	381	15	YAL003W	YLR249W	99.6
YAL003W_381_15	LC-MS/MS	381	15	YAL003W	YMR297W	99.6
YAL003W_381_15	LC-MS/MS	381	15	YAL003W	YNL209W	99.6
YAL003W_381_15	LC-MS/MS	381	15	YAL003W	YOL039W	99.6
YAL003W_381_15	LC-MS/MS	381	15	YAL003W	YOR332W	99.6
YAL003W_381_15	LC-MS/MS	381	15	YAL003W	YPL004C	99.6
YAL003W_381_15	LC-MS/MS	381	15	YAL003W	YPL048W	99.6
YAL003W_381_15	LC-MS/MS	381	15	YAL003W	YPL106C	99.6
YAL003W_381_15	LC-MS/MS	381	15	YAL003W	YPL237W	99.6
YAL005C_04_AS050503_55B1	LC-MS/MS			YAL005C	YAL005C	99.6
YAL005C_04_AS050503_55B1	LC-MS/MS			YAL005C	YDL229W	99.6
YAL005C_04_AS050503_55B1	LC-MS/MS			YAL005C	YGR192C	99.6
YAL005C_04_AS050503_55B1	LC-MS/MS			YAL005C	YIL091C	99.6
YAL005C_04_AS050503_55B1	LC-MS/MS			YAL005C	YNL007C	99.6
YAL005C_04_AS050503_55B1	LC-MS/MS			YAL005C	YNL289W	99.6
YAL005C_04_AS050503_55B1	LC-MS/MS			YAL005C	YPL106C	99.6
YAL005C_145_22	MALDI-TOF MS	145	22	YAL005C	YAL005C	5.96274235335216
YAL005C_145_22	MALDI-TOF MS	145	22	YAL005C	YLL024C	3.93808844704613
YAL005C_52_4	MALDI-TOF MS	52	4	YAL005C	YAL005C	5.36491532654944
YAL005C_52_5	MALDI-TOF MS	52	5	YAL005C	YAL005C	3.44230581040574
YAL005C_52_5	MALDI-TOF MS	52	5	YAL005C	YLL024C	5.0911739339042
YAL005C_52_5	MALDI-TOF MS	52	5	YAL005C	YPL106C	5.31794488392274
YAL005C_71_2	MALDI-TOF MS	71	2	YAL005C	YAL005C	5.83965827838067
YAL005C_71_2	MALDI-TOF MS	71	2	YAL005C	YBR101C	4.98832587024499
YAL007C_497_15	LC-MS/MS	497	15	YAL007C	YDL229W	99.6
YAL007C_497_15	LC-MS/MS	497	15	YAL007C	YGR192C	99.6
YAL007C_497_15	LC-MS/MS	497	15	YAL007C	YLR061W	99.6
YAL007C_497_15	LC-MS/MS	497	15	YAL007C	YML012W	99.6
YAL007C_497_15	LC-MS/MS	497	15	YAL007C	YOR332W	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YAR002C-A	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YBL027W	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YBL030C	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YBL072C	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YBL075C	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YBR009C	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YBR010W	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YBR118W	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YBR181C	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YCR031C	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YDL075W	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YDL082W	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YDL229W	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YDR064W	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YDR174W	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YDR418W	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YDR471W	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YER165W	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YFL034C-A	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YFR031C-A	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YGL008C	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YGL055W	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YGL076C	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YGL123W	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YGL147C	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YGR027C	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YGR034W	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YGR085C	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YGR192C	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YHL001W	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YHL033C	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YHR021C	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YHR203C	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YIL053W	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YJL034W	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YJL177W	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YKL152C	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YKL180W	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YLR061W	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YLR075W	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YLR150W	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YLR340W	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YLR342W	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YLR441C	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YML012W	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YMR214W	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YMR242C	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YNL055C	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YNL096C	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YNL121C	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YNL178W	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YNL302C	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YOR063W	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YOR096W	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YOR204W	99.6
YAL007C_808_13	LC-MS/MS	808	13	YAL007C	YOR332W	99.6
YAL011W_296_7	MALDI-TOF MS	296	7	YAL011W	YDR190C	5.05587374115328
YAL011W_439_21	MALDI-TOF MS	439	21	YAL011W	YAL038W	7.03627263954504
YAL011W_439_21	MALDI-TOF MS	439	21	YAL011W	YBR231C	6.67574682215439
YAL011W_439_21	MALDI-TOF MS	439	21	YAL011W	YDL229W	5.27103614291022
YAL011W_439_21	MALDI-TOF MS	439	21	YAL011W	YDR485C	6.61557821965362
YAL011W_439_21	MALDI-TOF MS	439	21	YAL011W	YFL039C	9.35557276835411
YAL011W_439_21	MALDI-TOF MS	439	21	YAL011W	YGR002C	4.73750697858936
YAL011W_439_21	MALDI-TOF MS	439	21	YAL011W	YGR192C	7.5906042716053
YAL011W_439_21	MALDI-TOF MS	439	21	YAL011W	YLL024C	5.28729123842272
YAL011W_439_21	MALDI-TOF MS	439	21	YAL011W	YLR085C	4.1850049242192
YAL011W_439_21	MALDI-TOF MS	439	21	YAL011W	YML041C	4.74286382122665
YAL011W_439_21	MALDI-TOF MS	439	21	YAL011W	YPL235W	5.78742824317328
YAL011W_460_21	LC-MS/MS	460	21	YAL011W	YAL005C	99.6
YAL011W_460_21	MALDI-TOF MS	460	21	YAL011W	YAL011W	6.34440429872813
YAL011W_460_21	LC-MS/MS	460	21	YAL011W	YAL011W	99.6
YAL011W_460_21	LC-MS/MS	460	21	YAL011W	YBL003C	99.6
YAL011W_460_21	LC-MS/MS	460	21	YAL011W	YBR010W	99.6
YAL011W_460_21	MALDI-TOF MS	460	21	YAL011W	YBR221C	8.65230164982915
YAL011W_460_21	LC-MS/MS	460	21	YAL011W	YDL229W	99.6
YAL011W_460_21	LC-MS/MS	460	21	YAL011W	YDR174W	99.6
YAL011W_460_21	LC-MS/MS	460	21	YAL011W	YDR190C	99.6
YAL011W_460_21	LC-MS/MS	460	21	YAL011W	YDR334W	99.6
YAL011W_460_21	LC-MS/MS	460	21	YAL011W	YDR485C	99.6
YAL011W_460_21	MALDI-TOF MS	460	21	YAL011W	YER178W	8.84673654657846
YAL011W_460_21	LC-MS/MS	460	21	YAL011W	YFL039C	99.6
YAL011W_460_21	LC-MS/MS	460	21	YAL011W	YGR192C	99.6
YAL011W_460_21	LC-MS/MS	460	21	YAL011W	YJL081C	99.6
YAL011W_460_21	LC-MS/MS	460	21	YAL011W	YLR061W	99.6
YAL011W_460_21	LC-MS/MS	460	21	YAL011W	YLR085C	99.6
YAL011W_460_21	LC-MS/MS	460	21	YAL011W	YML041C	99.6
YAL011W_460_21	LC-MS/MS	460	21	YAL011W	YOL012C	99.6
YAL011W_460_21	MALDI-TOF MS	460	21	YAL011W	YOL086C	4.73360849566643
YAL011W_460_21	LC-MS/MS	460	21	YAL011W	YPL235W	99.6
YAL012W_516_3	MALDI-TOF MS	516	3	YAL012W	YAL005C	4.38728737048928
YAL012W_516_3	LC-MS/MS	516	3	YAL012W	YAL012W	99.6
YAL012W_516_3	MALDI-TOF MS	516	3	YAL012W	YAL012W	9.32640179262708
YAL012W_516_3	MALDI-TOF MS	516	3	YAL012W	YDL229W	6.77710016477839
YAL012W_516_3	MALDI-TOF MS	516	3	YAL012W	YGL113W	5.81243973051081
YAL016W_206_9	MALDI-TOF MS	206	9	YAL016W	YAL016W	6.40465817373468
YAL016W_206_9	MALDI-TOF MS	206	9	YAL016W	YDL134C	5.20247153417681
YAL016W_206_9	MALDI-TOF MS	206	9	YAL016W	YDL188C	6.20224065397949
YAL016W_206_9	MALDI-TOF MS	206	9	YAL016W	YGL190C	4.7008626609848
YAL016W_206_9	MALDI-TOF MS	206	9	YAL016W	YLL024C	4.52138695638511
YAL016W_346_17	LC-MS/MS	346	17	YAL016W	YAL005C	99.6
YAL016W_346_17	LC-MS/MS	346	17	YAL016W	YAL016W	99.6
YAL016W_346_17	LC-MS/MS	346	17	YAL016W	YBR118W	99.6
YAL016W_346_17	LC-MS/MS	346	17	YAL016W	YDL134C	99.6
YAL016W_346_17	LC-MS/MS	346	17	YAL016W	YDL229W	99.6
YAL016W_346_17	LC-MS/MS	346	17	YAL016W	YGL190C	99.6
YAL016W_346_17	LC-MS/MS	346	17	YAL016W	YLR061W	99.6
YAL016W_346_17	LC-MS/MS	346	17	YAL016W	YNL209W	99.6
YAL016W_346_17	LC-MS/MS	346	17	YAL016W	YPL106C	99.6
YAL016W_360_17	MALDI-TOF MS	360	17	YAL016W	YAL016W	6.16671266443914
YAL016W_360_17	LC-MS/MS	360	17	YAL016W	YAL016W	99.6
YAL016W_360_17	LC-MS/MS	360	17	YAL016W	YBR118W	99.6
YAL016W_360_17	MALDI-TOF MS	360	17	YAL016W	YDL134C	6.37099271767867
YAL016W_360_17	LC-MS/MS	360	17	YAL016W	YDL134C	99.6
YAL016W_360_17	LC-MS/MS	360	17	YAL016W	YDL188C	99.6
YAL016W_360_17	LC-MS/MS	360	17	YAL016W	YDL229W	99.6
YAL016W_360_17	LC-MS/MS	360	17	YAL016W	YGL190C	99.6
YAL016W_360_17	LC-MS/MS	360	17	YAL016W	YGR161C	99.6
YAL016W_360_17	LC-MS/MS	360	17	YAL016W	YGR192C	99.6
YAL016W_360_17	LC-MS/MS	360	17	YAL016W	YGR254W	99.6
YAL016W_360_17	LC-MS/MS	360	17	YAL016W	YHR132W-A	99.6
YAL016W_360_17	LC-MS/MS	360	17	YAL016W	YHR174W	99.6
YAL016W_360_17	LC-MS/MS	360	17	YAL016W	YMR273C	99.6
YAL016W_360_17	LC-MS/MS	360	17	YAL016W	YOR014W	99.6
YAL016W_360_17	LC-MS/MS	360	17	YAL016W	YPL152W	99.6
YAL016W_71_13	MALDI-TOF MS	71	13	YAL016W	YDL134C	9.53124395737988
YAL016W_71_13	MALDI-TOF MS	71	13	YAL016W	YGL190C	6.54237565148921
YAL017W_318_5	LC-MS/MS	318	5	YAL017W	YAL017W	99.6
YAL017W_318_5	LC-MS/MS	318	5	YAL017W	YBR118W	99.6
YAL017W_318_5	LC-MS/MS	318	5	YAL017W	YDL229W	99.6
YAL017W_318_5	LC-MS/MS	318	5	YAL017W	YDR432W	99.6
YAL017W_318_5	LC-MS/MS	318	5	YAL017W	YLL024C	99.6
YAL017W_318_5	LC-MS/MS	318	5	YAL017W	YLR061W	99.6
YAL017W_318_5	LC-MS/MS	318	5	YAL017W	YLR150W	99.6
YAL019W_294_11	LC-MS/MS	294	11	YAL019W	YAL019W	99.6
YAL019W_520_23	LC-MS/MS	520	23	YAL019W	YAL019W	99.6
YAL019W_520_23	MALDI-TOF MS	520	23	YAL019W	YAL038W	5.01959508816507
YAL019W_520_23	LC-MS/MS	520	23	YAL019W	YDL229W	99.6
YAL019W_520_23	MALDI-TOF MS	520	23	YAL019W	YDL229W	5.08332860132429
YAL019W_520_23	LC-MS/MS	520	23	YAL019W	YIL035C	99.6
YAL019W_520_23	MALDI-TOF MS	520	23	YAL019W	YIL035C	9.20457455527718
YAL019W_520_23	MALDI-TOF MS	520	23	YAL019W	YLL024C	5.10966190723054
YAL019W_520_23	MALDI-TOF MS	520	23	YAL019W	YPL106C	3.63813167683614
YAL019W_520_23	LC-MS/MS	520	23	YAL019W	YPL224C	99.6
YAL019W_673_15	LC-MS/MS	673	15	YAL019W	YAL019W	99.6
YAL019W_673_15	LC-MS/MS	673	15	YAL019W	YDL229W	99.6
YAL019W_673_15	LC-MS/MS	673	15	YAL019W	YDR381W	99.6
YAL019W_673_15	LC-MS/MS	673	15	YAL019W	YLL024C	99.6
YAL019W_702_13	LC-MS/MS	702	13	YAL019W	YAL005C	99.6
YAL019W_702_13	LC-MS/MS	702	13	YAL019W	YAL019W	99.6
YAL019W_702_13	LC-MS/MS	702	13	YAL019W	YDL229W	99.6
YAL019W_702_13	LC-MS/MS	702	13	YAL019W	YIL035C	99.6
YAL019W_702_13	LC-MS/MS	702	13	YAL019W	YLR061W	99.6
YAL019W_702_13	LC-MS/MS	702	13	YAL019W	YOR061W	99.6
YAL019W_71_7	MALDI-TOF MS	71	7	YAL019W	YAL019W	4.03997350732713
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YAL005C	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YAL021C	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YAR010C	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YBL003C	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YBL027W	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YBL092W	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YBR010W	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YBR118W	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YBR181C	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YCL037C	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YCR093W	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YDL053C	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YDL075W	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YDL081C	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YDL082W	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YDL083C	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YDL136W	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YDL229W	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YDR087C	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YDR174W	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YDR252W	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YDR382W	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YDR418W	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YDR447C	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YEL026W	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YER165W	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YFL016C	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YFR031C-A	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YFR032C-A	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YGL076C	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YGL103W	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YGL123W	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YGR027C	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YGR085C	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YGR178C	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YGR192C	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YHL001W	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YHR121W	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YHR141C	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YHR193C	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YHR203C	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YJR123W	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YKL054C	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YLR061W	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YLR177W	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YMR142C	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YNL007C	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YNL064C	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YNR052C	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YOL040C	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YOL127W	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YOR063W	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YOR096W	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YOR204W	99.6
YAL021C_676_5	LC-MS/MS	676	5	YAL021C	YOR332W	99.6
YAL024C_616_19	LC-MS/MS	616	19	YAL024C	YBR118W	99.6
YAL024C_616_19	LC-MS/MS	616	19	YAL024C	YCR012W	99.6
YAL024C_616_19	LC-MS/MS	616	19	YAL024C	YDL229W	99.6
YAL024C_616_19	LC-MS/MS	616	19	YAL024C	YHR158C	99.6
YAL024C_616_19	LC-MS/MS	616	19	YAL024C	YNL312W	99.6
YAL027W_71_16	MALDI-TOF MS	71	16	YAL027W	YPL022W	3.41433655238723
YAL027W_748_5	MALDI-TOF MS	748	5	YAL027W	YAL005C	6.10842866871591
YAL027W_748_5	LC-MS/MS	748	5	YAL027W	YBL027W	99.6
YAL027W_748_5	MALDI-TOF MS	748	5	YAL027W	YCR012W	7.5497727201126
YAL027W_748_5	LC-MS/MS	748	5	YAL027W	YDL075W	99.6
YAL027W_748_5	MALDI-TOF MS	748	5	YAL027W	YDL229W	6.29640640364028
YAL027W_748_5	MALDI-TOF MS	748	5	YAL027W	YDR012W	5.47696717953034
YAL027W_748_5	LC-MS/MS	748	5	YAL027W	YDR064W	99.6
YAL027W_748_5	MALDI-TOF MS	748	5	YAL027W	YDR388W	4.79194048302005
YAL027W_748_5	MALDI-TOF MS	748	5	YAL027W	YGL076C	3.73539750715537
YAL027W_748_5	LC-MS/MS	748	5	YAL027W	YGL103W	99.6
YAL027W_748_5	LC-MS/MS	748	5	YAL027W	YGR027C	99.6
YAL027W_748_5	LC-MS/MS	748	5	YAL027W	YGR034W	99.6
YAL027W_748_5	MALDI-TOF MS	748	5	YAL027W	YGR192C	4.05650091352104
YAL027W_748_5	MALDI-TOF MS	748	5	YAL027W	YHR174W	6.59545817984995
YAL027W_748_5	MALDI-TOF MS	748	5	YAL027W	YML063W	3.4839521381283
YAL027W_748_5	LC-MS/MS	748	5	YAL027W	YNL302C	99.6
YAL027W_748_5	MALDI-TOF MS	748	5	YAL027W	YOR063W	6.67724705344815
YAL027W_748_5	LC-MS/MS	748	5	YAL027W	YPL022W	99.6
YAL027W_748_5	MALDI-TOF MS	748	5	YAL027W	YPL022W	4.09617495800439
YAL027W_748_5	MALDI-TOF MS	748	5	YAL027W	YPL198W	3.70780533594308
YAL027W_784_17	LC-MS/MS	784	17	YAL027W	YBL027W	99.6
YAL027W_784_17	LC-MS/MS	784	17	YAL027W	YBR109C	99.6
YAL027W_784_17	LC-MS/MS	784	17	YAL027W	YCR009C	99.6
YAL027W_784_17	LC-MS/MS	784	17	YAL027W	YCR028C-A	99.6
YAL027W_784_17	LC-MS/MS	784	17	YAL027W	YCR087C-A	99.6
YAL027W_784_17	LC-MS/MS	784	17	YAL027W	YCR088W	99.6
YAL027W_784_17	LC-MS/MS	784	17	YAL027W	YDL075W	99.6
YAL027W_784_17	LC-MS/MS	784	17	YAL027W	YDL082W	99.6
YAL027W_784_17	MALDI-TOF MS	784	17	YAL027W	YDL229W	6.26444494254807
YAL027W_784_17	LC-MS/MS	784	17	YAL027W	YDR064W	99.6
YAL027W_784_17	LC-MS/MS	784	17	YAL027W	YDR381W	99.6
YAL027W_784_17	LC-MS/MS	784	17	YAL027W	YDR388W	99.6
YAL027W_784_17	LC-MS/MS	784	17	YAL027W	YDR412W	99.6
YAL027W_784_17	LC-MS/MS	784	17	YAL027W	YDR471W	99.6
YAL027W_784_17	LC-MS/MS	784	17	YAL027W	YDR507C	99.6
YAL027W_784_17	LC-MS/MS	784	17	YAL027W	YER165W	99.6
YAL027W_784_17	MALDI-TOF MS	784	17	YAL027W	YFL039C	6.47709574701397
YAL027W_784_17	LC-MS/MS	784	17	YAL027W	YFL039C	99.6
YAL027W_784_17	LC-MS/MS	784	17	YAL027W	YGL106W	99.6
YAL027W_784_17	LC-MS/MS	784	17	YAL027W	YGR027C	99.6
YAL027W_784_17	LC-MS/MS	784	17	YAL027W	YGR034W	99.6
YAL027W_784_17	LC-MS/MS	784	17	YAL027W	YGR086C	99.6
YAL027W_784_17	LC-MS/MS	784	17	YAL027W	YGR237C	99.6
YAL027W_784_17	LC-MS/MS	784	17	YAL027W	YHR121W	99.6
YAL027W_784_17	LC-MS/MS	784	17	YAL027W	YIL095W	99.6
