# purification_name	identification	day	number	bait	prey	score
ABP1_1	LC-MS/MS			YCR088W	YBR020W	
ABP1_1	LC-MS/MS			YCR088W	YBR196C	
ABP1_1	LC-MS/MS			YCR088W	YCR084C	
ABP1_1	LC-MS/MS			YCR088W	YDR342C	
ABP1_1	LC-MS/MS			YCR088W	YDR523C	
ABP1_1	LC-MS/MS			YCR088W	YFL018C	
ABP1_1	LC-MS/MS			YCR088W	YFL039C	
ABP1_1	LC-MS/MS			YCR088W	YGL206C	
ABP1_1	LC-MS/MS			YCR088W	YHR016C	
ABP1_1	LC-MS/MS			YCR088W	YJR045C	
ABP1_1	LC-MS/MS			YCR088W	YJR065C	
ABP1_1	LC-MS/MS			YCR088W	YJR121W	
ABP1_1	LC-MS/MS			YCR088W	YKL182W	
ABP1_1	LC-MS/MS			YCR088W	YNL071W	
ABP1_1	LC-MS/MS			YCR088W	YOR367W	
AFG3_1	LC-MS/MS			YER017C	YBR019C	
AFG3_1	LC-MS/MS			YER017C	YBR127C	
AFG3_1	LC-MS/MS			YER017C	YBR196C	
AFG3_1	LC-MS/MS			YER017C	YBR247C	
AFG3_1	LC-MS/MS			YER017C	YCL040W	
AFG3_1	LC-MS/MS			YER017C	YDL229W	
AFG3_1	LC-MS/MS			YER017C	YER091C	
AFG3_1	LC-MS/MS			YER017C	YFL018C	
AFG3_1	LC-MS/MS			YER017C	YGL253W	
AFG3_1	LC-MS/MS			YER017C	YGR155W	
AFG3_1	LC-MS/MS			YER017C	YJL034W	
AFG3_1	LC-MS/MS			YER017C	YJR045C	
AFG3_1	LC-MS/MS			YER017C	YKL035W	
AFG3_1	LC-MS/MS			YER017C	YLR044C	
AFG3_1	LC-MS/MS			YER017C	YLR259C	
AFG3_1	LC-MS/MS			YER017C	YMR186W	
AIP1_1	LC-MS/MS			YMR092C	YHR199C	
AKL1_1	LC-MS/MS			YBR059C	YBR118W	
AKL1_1	LC-MS/MS			YBR059C	YER177W	
AKL1_1	LC-MS/MS			YBR059C	YJR045C	
AKL1_1	LC-MS/MS			YBR059C	YPR033C	
APG12_1	LC-MS/MS			YBR217W	REP1	
APG12_1	LC-MS/MS			YBR217W	YBL030C	
APG12_1	LC-MS/MS			YBR217W	YBL099W	
APG12_1	LC-MS/MS			YBR217W	YBR011C	
APG12_1	LC-MS/MS			YBR217W	YBR020W	
APG12_1	LC-MS/MS			YBR217W	YBR072W	
APG12_1	LC-MS/MS			YBR217W	YBR080C	
APG12_1	LC-MS/MS			YBR217W	YBR085W	
APG12_1	LC-MS/MS			YBR217W	YBR118W	
APG12_1	LC-MS/MS			YBR217W	YBR127C	
APG12_1	LC-MS/MS			YBR217W	YBR166C	
APG12_1	LC-MS/MS			YBR217W	YCL018W	
APG12_1	LC-MS/MS			YBR217W	YDL029W	
APG12_1	LC-MS/MS			YBR217W	YDL055C	
APG12_1	LC-MS/MS			YBR217W	YDL097C	
APG12_1	LC-MS/MS			YBR217W	YDL126C	
APG12_1	LC-MS/MS			YBR217W	YDL147W	
APG12_1	LC-MS/MS			YBR217W	YDR127W	
APG12_1	LC-MS/MS			YBR217W	YDR148C	
APG12_1	LC-MS/MS			YBR217W	YDR214W	
APG12_1	LC-MS/MS			YBR217W	YDR394W	
APG12_1	LC-MS/MS			YBR217W	YDR502C	
APG12_1	LC-MS/MS			YBR217W	YEL060C	
APG12_1	LC-MS/MS			YBR217W	YER021W	
APG12_1	LC-MS/MS			YBR217W	YER025W	
APG12_1	LC-MS/MS			YBR217W	YER110C	
APG12_1	LC-MS/MS			YBR217W	YER178W	
APG12_1	LC-MS/MS			YBR217W	YFL037W	
APG12_1	LC-MS/MS			YBR217W	YFL039C	
APG12_1	LC-MS/MS			YBR217W	YFR004W	
APG12_1	LC-MS/MS			YBR217W	YFR030W	
APG12_1	LC-MS/MS			YBR217W	YGL016W	
APG12_1	LC-MS/MS			YBR217W	YGL048C	
APG12_1	LC-MS/MS			YBR217W	YGL105W	
APG12_1	LC-MS/MS			YBR217W	YGL206C	
APG12_1	LC-MS/MS			YBR217W	YGL234W	
APG12_1	LC-MS/MS			YBR217W	YGL245W	
APG12_1	LC-MS/MS			YBR217W	YGR218W	
APG12_1	LC-MS/MS			YBR217W	YGR240C	
APG12_1	LC-MS/MS			YBR217W	YGR282C	
APG12_1	LC-MS/MS			YBR217W	YHR020W	
APG12_1	LC-MS/MS			YBR217W	YHR027C	
APG12_1	LC-MS/MS			YBR217W	YHR033W	
APG12_1	LC-MS/MS			YBR217W	YHR076W	
APG12_1	LC-MS/MS			YBR217W	YHR200W	
APG12_1	LC-MS/MS			YBR217W	YHR201C	
APG12_1	LC-MS/MS			YBR217W	YIL125W	
APG12_1	LC-MS/MS			YBR217W	YIL128W	
APG12_1	LC-MS/MS			YBR217W	YJL066C	
APG12_1	LC-MS/MS			YBR217W	YJL130C	
APG12_1	LC-MS/MS			YBR217W	YJL138C	
APG12_1	LC-MS/MS			YBR217W	YJR045C	
APG12_1	LC-MS/MS			YBR217W	YJR077C	
APG12_1	LC-MS/MS			YBR217W	YJR109C	
APG12_1	LC-MS/MS			YBR217W	YJR121W	
APG12_1	LC-MS/MS			YBR217W	YKL035W	
APG12_1	LC-MS/MS			YBR217W	YKL104C	
APG12_1	LC-MS/MS			YBR217W	YKL145W	
APG12_1	LC-MS/MS			YBR217W	YLR059C	
APG12_1	LC-MS/MS			YBR217W	YLR180W	
APG12_1	LC-MS/MS			YBR217W	YLR216C	
APG12_1	LC-MS/MS			YBR217W	YLR423C	
APG12_1	LC-MS/MS			YBR217W	YLR438W	
APG12_1	LC-MS/MS			YBR217W	YML085C	
APG12_1	LC-MS/MS			YBR217W	YML124C	
APG12_1	LC-MS/MS			YBR217W	YMR056C	
APG12_1	LC-MS/MS			YBR217W	YMR058W	
APG12_1	LC-MS/MS			YBR217W	YMR319C	
APG12_1	LC-MS/MS			YBR217W	YNL071W	
APG12_1	LC-MS/MS			YBR217W	YNL208W	
APG12_1	LC-MS/MS			YBR217W	YNR001C	
APG12_1	LC-MS/MS			YBR217W	YOL055C	
APG12_1	LC-MS/MS			YBR217W	YOR086C	
APG12_1	LC-MS/MS			YBR217W	YOR151C	
APG12_1	LC-MS/MS			YBR217W	YPL061W	
APG12_1	LC-MS/MS			YBR217W	YPL235W	
APG12_1	LC-MS/MS			YBR217W	YPR049C	
APG12_1	LC-MS/MS			YBR217W	YPR108W	
APG5_1	LC-MS/MS			YPL149W	YAL012W	
APG5_1	LC-MS/MS			YPL149W	YBL099W	
APG5_1	LC-MS/MS			YPL149W	YBR019C	
APG5_1	LC-MS/MS			YPL149W	YBR020W	
APG5_1	LC-MS/MS			YPL149W	YCL040W	
APG5_1	LC-MS/MS			YPL149W	YER091C	
APG5_1	LC-MS/MS			YPL149W	YFL037W	
APG5_1	LC-MS/MS			YPL149W	YFR053C	
APG5_1	LC-MS/MS			YPL149W	YGL062W	
APG5_1	LC-MS/MS			YPL149W	YGL202W	
APG5_1	LC-MS/MS			YPL149W	YGL253W	
APG5_1	LC-MS/MS			YPL149W	YGR155W	
APG5_1	LC-MS/MS			YPL149W	YJL034W	
APG5_1	LC-MS/MS			YPL149W	YJL052W	
APG5_1	LC-MS/MS			YPL149W	YJL167W	
APG5_1	LC-MS/MS			YPL149W	YJR009C	
APG5_1	LC-MS/MS			YPL149W	YJR045C	
APG5_1	LC-MS/MS			YPL149W	YKL035W	
APG5_1	LC-MS/MS			YPL149W	YKL060C	
APG5_1	LC-MS/MS			YPL149W	YLR259C	
APG5_1	LC-MS/MS			YPL149W	YLR355C	
APG5_1	LC-MS/MS			YPL149W	YMR058W	
APM1_1	LC-MS/MS			YPL259C	YBL039C	
APM1_1	LC-MS/MS			YPL259C	YBL075C	
APM1_1	LC-MS/MS			YPL259C	YBL104C	
APM1_1	LC-MS/MS			YPL259C	YBR018C	
APM1_1	LC-MS/MS			YPL259C	YBR019C	
APM1_1	LC-MS/MS			YPL259C	YBR072W	
APM1_1	LC-MS/MS			YPL259C	YBR127C	
APM1_1	LC-MS/MS			YPL259C	YCL018W	
APM1_1	LC-MS/MS			YPL259C	YCL059C	
APM1_1	LC-MS/MS			YPL259C	YDR099W	
APM1_1	LC-MS/MS			YPL259C	YDR171W	
APM1_1	LC-MS/MS			YPL259C	YDR477W	
APM1_1	LC-MS/MS			YPL259C	YER103W	
APM1_1	LC-MS/MS			YPL259C	YER110C	
APM1_1	LC-MS/MS			YPL259C	YER165W	
APM1_1	LC-MS/MS			YPL259C	YGL234W	
APM1_1	LC-MS/MS			YPL259C	YHR027C	
APM1_1	LC-MS/MS			YPL259C	YHR052W	
APM1_1	LC-MS/MS			YPL259C	YJL034W	
APM1_1	LC-MS/MS			YPL259C	YJL052W	
APM1_1	LC-MS/MS			YPL259C	YJR009C	
APM1_1	LC-MS/MS			YPL259C	YJR045C	
APM1_1	LC-MS/MS			YPL259C	YKL010C	
APM1_1	LC-MS/MS			YPL259C	YKL104C	
APM1_1	LC-MS/MS			YPL259C	YKL135C	
APM1_1	LC-MS/MS			YPL259C	YLR180W	
APM1_1	LC-MS/MS			YPL259C	YLR196W	
APM1_1	LC-MS/MS			YPL259C	YLR328W	
APM1_1	LC-MS/MS			YPL259C	YMR186W	
APM1_1	LC-MS/MS			YPL259C	YNL037C	
APM1_1	LC-MS/MS			YPL259C	YNL064C	
APM1_1	LC-MS/MS			YPL259C	YNL132W	
APM1_1	LC-MS/MS			YPL259C	YNL308C	
APM1_1	LC-MS/MS			YPL259C	YOL010W	
APM1_1	LC-MS/MS			YPL259C	YOL077C	
APM1_1	LC-MS/MS			YPL259C	YOR187W	
APM1_1	LC-MS/MS			YPL259C	YPL043W	
APM1_1	LC-MS/MS			YPL259C	YPL093W	
APM1_1	LC-MS/MS			YPL259C	YPR016C	
APM1_1	LC-MS/MS			YPL259C	YPR029C	
APM1_1	LC-MS/MS			YPL259C	YPR159W	
APM3_1	LC-MS/MS			YBR288C	YBL099W	
APM3_1	LC-MS/MS			YBR288C	YBR118W	
APM3_1	LC-MS/MS			YBR288C	YCL018W	
APM3_1	LC-MS/MS			YBR288C	YDL055C	
APM3_1	LC-MS/MS			YBR288C	YDR394W	
APM3_1	LC-MS/MS			YBR288C	YER110C	
APM3_1	LC-MS/MS			YBR288C	YFL037W	
APM3_1	LC-MS/MS			YBR288C	YFL039C	
APM3_1	LC-MS/MS			YBR288C	YGL206C	
APM3_1	LC-MS/MS			YBR288C	YGR254W	
APM3_1	LC-MS/MS			YBR288C	YJL008C	
APM3_1	LC-MS/MS			YBR288C	YJL066C	
APM3_1	LC-MS/MS			YBR288C	YJR045C	
APM3_1	LC-MS/MS			YBR288C	YJR077C	
APM3_1	LC-MS/MS			YBR288C	YJR121W	
APM3_1	LC-MS/MS			YBR288C	YKL060C	
APM3_1	LC-MS/MS			YBR288C	YLR044C	
APM3_1	LC-MS/MS			YBR288C	YLR180W	
APM3_1	LC-MS/MS			YBR288C	YLR259C	
APM3_1	LC-MS/MS			YBR288C	YML085C	
APM3_1	LC-MS/MS			YBR288C	YMR214W	
APM3_1	LC-MS/MS			YBR288C	YNL064C	
APM3_1	LC-MS/MS			YBR288C	YNL071W	
APM3_1	LC-MS/MS			YBR288C	YPL016W	
APM3_1	LC-MS/MS			YBR288C	YPL195W	
APM4_1	LC-MS/MS			YOL062C	YBL039C	
APM4_1	LC-MS/MS			YOL062C	YBR018C	
APM4_1	LC-MS/MS			YOL062C	YBR019C	
APM4_1	LC-MS/MS			YOL062C	YBR072W	
APM4_1	LC-MS/MS			YOL062C	YBR127C	
APM4_1	LC-MS/MS			YOL062C	YCL018W	
APM4_1	LC-MS/MS			YOL062C	YCL043C	
APM4_1	LC-MS/MS			YOL062C	YDL229W	
APM4_1	LC-MS/MS			YOL062C	YDR099W	
APM4_1	LC-MS/MS			YOL062C	YDR171W	
APM4_1	LC-MS/MS			YOL062C	YDR477W	
APM4_1	LC-MS/MS			YOL062C	YER103W	
APM4_1	LC-MS/MS			YOL062C	YER177W	
APM4_1	LC-MS/MS			YOL062C	YFL045C	
APM4_1	LC-MS/MS			YOL062C	YGR254W	
APM4_1	LC-MS/MS			YOL062C	YJL034W	
APM4_1	LC-MS/MS			YOL062C	YJL052W	
APM4_1	LC-MS/MS			YOL062C	YJR009C	
APM4_1	LC-MS/MS			YOL062C	YJR045C	
APM4_1	LC-MS/MS			YOL062C	YKL060C	
APM4_1	LC-MS/MS			YOL062C	YKL104C	
APM4_1	LC-MS/MS			YOL062C	YLR259C	
APM4_1	LC-MS/MS			YOL062C	YLR355C	
APM4_1	LC-MS/MS			YOL062C	YMR108W	
ARC40_1	LC-MS/MS			YBR234C	YBR019C	
ARC40_1	LC-MS/MS			YBR234C	YDL029W	
ARC40_1	LC-MS/MS			YBR234C	YER165W	
ARC40_1	LC-MS/MS			YBR234C	YGL173C	
ARC40_1	LC-MS/MS			YBR234C	YGR254W	
ARC40_1	LC-MS/MS			YBR234C	YHR064C	
ARC40_1	LC-MS/MS			YBR234C	YJL052W	
ARC40_1	LC-MS/MS			YBR234C	YJR065C	
ARC40_1	LC-MS/MS			YBR234C	YKL013C	
ARC40_1	LC-MS/MS			YBR234C	YKL060C	
ARC40_1	LC-MS/MS			YBR234C	YLR044C	
ARC40_1	LC-MS/MS			YBR234C	YLR241W	
ARC40_1	LC-MS/MS			YBR234C	YLR370C	
ARC40_1	LC-MS/MS			YBR234C	YML069W	
ARC40_1	LC-MS/MS			YBR234C	YMR309C	
ARC40_1	LC-MS/MS			YBR234C	YNL040W	
ARC40_1	LC-MS/MS			YBR234C	YNR035C	
ARC40_1	LC-MS/MS			YBR234C	YPL043W	
ARE2_1	LC-MS/MS			YNR019W	YBR072W	
ARE2_1	LC-MS/MS			YNR019W	YDL006W	
ARE2_1	LC-MS/MS			YNR019W	YKL152C	
ARF1_1	LC-MS/MS			YDL192W	YBR118W	
ARF1_1	LC-MS/MS			YDL192W	YDL137W	
ARF1_1	LC-MS/MS			YDL192W	YDR099W	
ARF1_1	LC-MS/MS			YDL192W	YER165W	
ARF1_1	LC-MS/MS			YDL192W	YGL206C	
ARF1_1	LC-MS/MS			YDL192W	YGL245W	
ARF1_1	LC-MS/MS			YDL192W	YGR254W	
ARF1_1	LC-MS/MS			YDL192W	YKL060C	
ARF1_1	LC-MS/MS			YDL192W	YML028W	
ARL3_1	LC-MS/MS			YPL051W	YKL206C	
ARP2_1	LC-MS/MS			YDL029W	YBL039C	
ARP2_1	LC-MS/MS			YDL029W	YBL099W	
ARP2_1	LC-MS/MS			YDL029W	YBR039W	
ARP2_1	LC-MS/MS			YDL029W	YBR072W	
ARP2_1	LC-MS/MS			YDL029W	YBR127C	
ARP2_1	LC-MS/MS			YDL029W	YBR196C	
ARP2_1	LC-MS/MS			YDL029W	YBR202W	
ARP2_1	LC-MS/MS			YDL029W	YBR208C	
ARP2_1	LC-MS/MS			YDL029W	YBR234C	
ARP2_1	LC-MS/MS			YDL029W	YCL018W	
ARP2_1	LC-MS/MS			YDL029W	YCL064C	
ARP2_1	LC-MS/MS			YDL029W	YDL055C	
ARP2_1	LC-MS/MS			YDL029W	YDL126C	
ARP2_1	LC-MS/MS			YDL029W	YDL229W	
ARP2_1	LC-MS/MS			YDL029W	YDR032C	
ARP2_1	LC-MS/MS			YDL029W	YDR127W	
ARP2_1	LC-MS/MS			YDL029W	YDR171W	
ARP2_1	LC-MS/MS			YDL029W	YDR190C	
ARP2_1	LC-MS/MS			YDL029W	YDR216W	
ARP2_1	LC-MS/MS			YDL029W	YDR394W	
ARP2_1	LC-MS/MS			YDL029W	YFL016C	
ARP2_1	LC-MS/MS			YDL029W	YFL037W	
ARP2_1	LC-MS/MS			YDL029W	YFR030W	
ARP2_1	LC-MS/MS			YDL029W	YFR053C	
ARP2_1	LC-MS/MS			YDL029W	YGL008C	
ARP2_1	LC-MS/MS			YDL029W	YGL016W	
ARP2_1	LC-MS/MS			YDL029W	YGL062W	
ARP2_1	LC-MS/MS			YDL029W	YGR240C	
ARP2_1	LC-MS/MS			YDL029W	YGR254W	
ARP2_1	LC-MS/MS			YDL029W	YGR282C	
ARP2_1	LC-MS/MS			YDL029W	YHR020W	
ARP2_1	LC-MS/MS			YDL029W	YIL062C	
ARP2_1	LC-MS/MS			YDL029W	YIL128W	
ARP2_1	LC-MS/MS			YDL029W	YJL008C	
ARP2_1	LC-MS/MS			YDL029W	YJL034W	
ARP2_1	LC-MS/MS			YDL029W	YJL066C	
ARP2_1	LC-MS/MS			YDL029W	YJL088W	
ARP2_1	LC-MS/MS			YDL029W	YJR029W	
ARP2_1	LC-MS/MS			YDL029W	YJR045C	
ARP2_1	LC-MS/MS			YDL029W	YJR065C	
ARP2_1	LC-MS/MS			YDL029W	YJR077C	
ARP2_1	LC-MS/MS			YDL029W	YJR109C	
ARP2_1	LC-MS/MS			YDL029W	YJR121W	
ARP2_1	LC-MS/MS			YDL029W	YKL013C	
ARP2_1	LC-MS/MS			YDL029W	YKL081W	
ARP2_1	LC-MS/MS			YDL029W	YKL104C	
ARP2_1	LC-MS/MS			YDL029W	YKL152C	
ARP2_1	LC-MS/MS			YDL029W	YKL211C	
ARP2_1	LC-MS/MS			YDL029W	YLL013C	
ARP2_1	LC-MS/MS			YDL029W	YLL026W	
ARP2_1	LC-MS/MS			YDL029W	YLR044C	
ARP2_1	LC-MS/MS			YDL029W	YLR259C	
ARP2_1	LC-MS/MS			YDL029W	YLR309C	
ARP2_1	LC-MS/MS			YDL029W	YLR370C	
ARP2_1	LC-MS/MS			YDL029W	YML085C	
ARP2_1	LC-MS/MS			YDL029W	YML124C	
ARP2_1	LC-MS/MS			YDL029W	YMR058W	
ARP2_1	LC-MS/MS			YDL029W	YMR108W	
ARP2_1	LC-MS/MS			YDL029W	YMR205C	
ARP2_1	LC-MS/MS			YDL029W	YNL064C	
ARP2_1	LC-MS/MS			YDL029W	YNL271C	
ARP2_1	LC-MS/MS			YDL029W	YNR035C	
ARP2_1	LC-MS/MS			YDL029W	YOR136W	
ARP2_1	LC-MS/MS			YDL029W	YOR259C	
ARP2_1	LC-MS/MS			YDL029W	YOR261C	
ARP2_1	LC-MS/MS			YDL029W	YPR019W	
ASC1_1	LC-MS/MS			YMR116C	YAR007C	
ASC1_1	LC-MS/MS			YMR116C	YBR127C	
ASC1_1	LC-MS/MS			YMR116C	YCL018W	
ASC1_1	LC-MS/MS			YMR116C	YDR385W	
ASC1_1	LC-MS/MS			YMR116C	YGL120C	
ASC1_1	LC-MS/MS			YMR116C	YGR145W	
ASC1_1	LC-MS/MS			YMR116C	YLR197W	
ASC1_1	LC-MS/MS			YMR116C	YMR108W	
ASC1_1	LC-MS/MS			YMR116C	YNL308C	
ASC1_1	LC-MS/MS			YMR116C	YOR056C	
BEM3_1	LC-MS/MS			YPL115C	YDR141C	
BEM3_1	LC-MS/MS			YPL115C	YGR270W	
BEM3_1	LC-MS/MS			YPL115C	YIL055C	
BFA1_1	LC-MS/MS			YJR053W	YBR072W	
BFA1_1	LC-MS/MS			YJR053W	YGL121C	
BFA1_1	LC-MS/MS			YJR053W	YJL008C	
BFA1_1	LC-MS/MS			YJR053W	YJR077C	
BFA1_1	LC-MS/MS			YJR053W	YKL152C	
BFA1_1	LC-MS/MS			YJR053W	YLR389C	
BFA1_1	LC-MS/MS			YJR053W	YMR319C	
BFA1_1	LC-MS/MS			YJR053W	YNL238W	
BFA1_1	LC-MS/MS			YJR053W	YPL061W	
BMH1_1	LC-MS/MS			YER177W	YBL034C	
BMH1_1	LC-MS/MS			YER177W	YDL117W	
BMH1_1	LC-MS/MS			YER177W	YDR001C	
BMH1_1	LC-MS/MS			YER177W	YDR006C	
BMH1_1	LC-MS/MS			YER177W	YDR017C	
BMH1_1	LC-MS/MS			YER177W	YDR028C	
BMH1_1	LC-MS/MS			YER177W	YDR099W	
BMH1_1	LC-MS/MS			YER177W	YDR216W	
BMH1_1	LC-MS/MS			YER177W	YER114C	
BMH1_1	LC-MS/MS			YER177W	YFR017C	
BMH1_1	LC-MS/MS			YER177W	YHR082C	
BMH1_1	LC-MS/MS			YER177W	YIL028W	
BMH1_1	LC-MS/MS			YER177W	YIL159W	
BMH1_1	LC-MS/MS			YER177W	YLR258W	
BMH1_1	LC-MS/MS			YER177W	YPL032C	
BMH1_1	LC-MS/MS			YER177W	YPR030W	
BMH2_1	LC-MS/MS			YDR099W	YER177W	
BMH2_1	LC-MS/MS			YDR099W	YPR030W	
BRE1_1	LC-MS/MS			YDL074C	YHR149C	
BRE1_1	LC-MS/MS			YDL074C	YPL055C	
BUB1_1	LC-MS/MS			YGR188C	YBR127C	
BUB1_1	LC-MS/MS			YGR188C	YBR196C	
BUB1_1	LC-MS/MS			YGR188C	YGR254W	
BUB1_1	LC-MS/MS			YGR188C	YHR137W	
BUB1_1	LC-MS/MS			YGR188C	YJL034W	
BUB1_1	LC-MS/MS			YGR188C	YLR044C	
BUB2_1	LC-MS/MS			YMR055C	YBR072W	
BUB2_1	LC-MS/MS			YMR055C	YDL126C	
BUB2_1	LC-MS/MS			YMR055C	YDR171W	
BUB2_1	LC-MS/MS			YMR055C	YER177W	
BUB2_1	LC-MS/MS			YMR055C	YKL152C	
BUB2_1	LC-MS/MS			YMR055C	YLR180W	
BUB2_1	LC-MS/MS			YMR055C	YLR259C	
BUB2_1	LC-MS/MS			YMR055C	YNL064C	
BUB2_1	LC-MS/MS			YMR055C	YPL040C	
BUB2_2	LC-MS/MS			YMR055C	YBR072W	
BUB2_2	LC-MS/MS			YMR055C	YDR171W	
BUB2_2	LC-MS/MS			YMR055C	YJR121W	
BUB2_2	LC-MS/MS			YMR055C	YLR180W	
BUB2_2	LC-MS/MS			YMR055C	YNL064C	
BUD13_1	LC-MS/MS			YGL174W	YGL173C	
BUD13_1	LC-MS/MS			YGL174W	YGL216W	
BUD13_1	LC-MS/MS			YGL174W	YMR012W	
BUD20_1	LC-MS/MS			YLR074C	YBL002W	
BUD20_1	LC-MS/MS			YLR074C	YBL004W	
BUD20_1	LC-MS/MS			YLR074C	YBL026W	
BUD20_1	LC-MS/MS			YLR074C	YBL044W	
BUD20_1	LC-MS/MS			YLR074C	YBR009C	
BUD20_1	LC-MS/MS			YLR074C	YBR118W	
BUD20_1	LC-MS/MS			YLR074C	YDL051W	
BUD20_1	LC-MS/MS			YLR074C	YDR036C	
BUD20_1	LC-MS/MS			YLR074C	YDR101C	
BUD20_1	LC-MS/MS			YLR074C	YDR155C	
BUD20_1	LC-MS/MS			YLR074C	YDR174W	
BUD20_1	LC-MS/MS			YLR074C	YDR175C	
BUD20_1	LC-MS/MS			YLR074C	YDR224C	
BUD20_1	LC-MS/MS			YLR074C	YDR225W	
BUD20_1	LC-MS/MS			YLR074C	YDR496C	
BUD20_1	LC-MS/MS			YLR074C	YEL034W	
BUD20_1	LC-MS/MS			YLR074C	YER006W	
BUD20_1	LC-MS/MS			YLR074C	YER126C	
BUD20_1	LC-MS/MS			YLR074C	YER165W	
BUD20_1	LC-MS/MS			YLR074C	YFL007W	
BUD20_1	LC-MS/MS			YLR074C	YFL039C	
BUD20_1	LC-MS/MS			YLR074C	YGL068W	
BUD20_1	LC-MS/MS			YLR074C	YGL120C	
BUD20_1	LC-MS/MS			YLR074C	YGR103W	
BUD20_1	LC-MS/MS			YLR074C	YHL034C	
BUD20_1	LC-MS/MS			YLR074C	YHR052W	
BUD20_1	LC-MS/MS			YLR074C	YHR059W	
BUD20_1	LC-MS/MS			YLR074C	YHR170W	
BUD20_1	LC-MS/MS			YLR074C	YHR179W	
BUD20_1	LC-MS/MS			YLR074C	YHR197W	
BUD20_1	LC-MS/MS			YLR074C	YIL070C	
BUD20_1	LC-MS/MS			YLR074C	YIL093C	
BUD20_1	LC-MS/MS			YLR074C	YIR003W	
BUD20_1	LC-MS/MS			YLR074C	YJL122W	
BUD20_1	LC-MS/MS			YLR074C	YJR144W	
BUD20_1	LC-MS/MS			YLR074C	YKL081W	
BUD20_1	LC-MS/MS			YLR074C	YKL085W	
BUD20_1	LC-MS/MS			YLR074C	YLL050C	
BUD20_1	LC-MS/MS			YLR074C	YLR009W	
BUD20_1	LC-MS/MS			YLR074C	YLR196W	
BUD20_1	LC-MS/MS			YLR074C	YLR397C	
BUD20_1	LC-MS/MS			YLR074C	YMR303C	
BUD20_1	LC-MS/MS			YLR074C	YNL038W	
BUD20_1	LC-MS/MS			YLR074C	YNL175C	
BUD20_1	LC-MS/MS			YLR074C	YNR001C	
BUD20_1	LC-MS/MS			YLR074C	YOL041C	
BUD20_1	LC-MS/MS			YLR074C	YPL013C	
BUD20_1	LC-MS/MS			YLR074C	YPL093W	
BUD32_1	LC-MS/MS			YGR262C	YBL030C	
BUD32_1	LC-MS/MS			YGR262C	YBL039C	
BUD32_1	LC-MS/MS			YGR262C	YBL099W	
BUD32_1	LC-MS/MS			YGR262C	YBR072W	
BUD32_1	LC-MS/MS			YGR262C	YBR080C	
BUD32_1	LC-MS/MS			YGR262C	YBR085W	
BUD32_1	LC-MS/MS			YGR262C	YCL018W	
BUD32_1	LC-MS/MS			YGR262C	YDL055C	
BUD32_1	LC-MS/MS			YGR262C	YDL097C	
BUD32_1	LC-MS/MS			YGR262C	YDL126C	
BUD32_1	LC-MS/MS			YGR262C	YDL147W	
BUD32_1	LC-MS/MS			YGR262C	YDR098C	
BUD32_1	LC-MS/MS			YGR262C	YDR148C	
BUD32_1	LC-MS/MS			YGR262C	YDR171W	
BUD32_1	LC-MS/MS			YGR262C	YDR279W	
BUD32_1	LC-MS/MS			YGR262C	YDR394W	
BUD32_1	LC-MS/MS			YGR262C	YER174C	
BUD32_1	LC-MS/MS			YGR262C	YFL018C	
BUD32_1	LC-MS/MS			YGR262C	YFL037W	
BUD32_1	LC-MS/MS			YGR262C	YFL039C	
BUD32_1	LC-MS/MS			YGR262C	YGL048C	
BUD32_1	LC-MS/MS			YGR262C	YGR218W	
BUD32_1	LC-MS/MS			YGR262C	YGR233C	
BUD32_1	LC-MS/MS			YGR262C	YHL034C	
BUD32_1	LC-MS/MS			YGR262C	YHR011W	
BUD32_1	LC-MS/MS			YGR262C	YHR027C	
BUD32_1	LC-MS/MS			YGR262C	YHR033W	
BUD32_1	LC-MS/MS			YGR262C	YHR216W	
BUD32_1	LC-MS/MS			YGR262C	YIL075C	
BUD32_1	LC-MS/MS			YGR262C	YJL008C	
BUD32_1	LC-MS/MS			YGR262C	YJR045C	
BUD32_1	LC-MS/MS			YGR262C	YJR072C	
BUD32_1	LC-MS/MS			YGR262C	YJR077C	
BUD32_1	LC-MS/MS			YGR262C	YJR121W	
BUD32_1	LC-MS/MS			YGR262C	YKL145W	
BUD32_1	LC-MS/MS			YGR262C	YKL152C	
BUD32_1	LC-MS/MS			YGR262C	YKR038C	
BUD32_1	LC-MS/MS			YGR262C	YLR174W	
BUD32_1	LC-MS/MS			YGR262C	YLR180W	
BUD32_1	LC-MS/MS			YGR262C	YLR216C	
BUD32_1	LC-MS/MS			YGR262C	YLR259C	
BUD32_1	LC-MS/MS			YGR262C	YLR438W	
BUD32_1	LC-MS/MS			YGR262C	YML036W	
BUD32_1	LC-MS/MS			YGR262C	YML056C	
BUD32_1	LC-MS/MS			YGR262C	YML085C	
BUD32_1	LC-MS/MS			YGR262C	YML124C	
BUD32_1	LC-MS/MS			YGR262C	YMR205C	
BUD32_1	LC-MS/MS			YGR262C	YMR226C	
BUD32_1	LC-MS/MS			YGR262C	YNL014W	
BUD32_1	LC-MS/MS			YGR262C	YNL055C	
BUD32_1	LC-MS/MS			YGR262C	YNL064C	
BUD32_1	LC-MS/MS			YGR262C	YNL071W	
BUD32_1	LC-MS/MS			YGR262C	YOR073W	
BUD32_1	LC-MS/MS			YGR262C	YOR151C	
