# purification_name	identification	day	number	bait	prey	score
SC0002	MALDI-TOF MS			YAL002W	YAL002W	
SC0002	MALDI-TOF MS			YAL002W	YAL005C	
SC0002	MALDI-TOF MS			YAL002W	YDL229W	
SC0002	MALDI-TOF MS			YAL002W	YLL024C	
SC0002	MALDI-TOF MS			YAL002W	YLR148W	
SC0002	MALDI-TOF MS			YAL002W	YLR396C	
SC0002	MALDI-TOF MS			YAL002W	YMR231W	
SC0002	MALDI-TOF MS			YAL002W	YPL045W	
SC0005	MALDI-TOF MS			YAL005C	YAL005C	
SC0005	MALDI-TOF MS			YAL005C	YGR214W	
SC0005	MALDI-TOF MS			YAL005C	YJL130C	
SC0005	MALDI-TOF MS			YAL005C	YKL182W	
SC0005	MALDI-TOF MS			YAL005C	YLL024C	
SC0005	MALDI-TOF MS			YAL005C	YOR151C	
SC0005	MALDI-TOF MS			YAL005C	YPR010C	
SC0006(2)	MALDI-TOF MS			YAL007C	YAL005C	
SC0006(2)	MALDI-TOF MS			YAL007C	YAL007C	
SC0006(2)	MALDI-TOF MS			YAL007C	YAR002C-A	
SC0006(2)	MALDI-TOF MS			YAL007C	YBR127C	
SC0006(2)	MALDI-TOF MS			YAL007C	YDL229W	
SC0006(2)	MALDI-TOF MS			YAL007C	YDR012W	
SC0006(2)	MALDI-TOF MS			YAL007C	YDR087C	
SC0006(2)	MALDI-TOF MS			YAL007C	YDR101C	
SC0006(2)	MALDI-TOF MS			YAL007C	YDR127W	
SC0006(2)	MALDI-TOF MS			YAL007C	YDR385W	
SC0006(2)	MALDI-TOF MS			YAL007C	YER110C	
SC0006(2)	MALDI-TOF MS			YAL007C	YGL200C	
SC0006(2)	MALDI-TOF MS			YAL007C	YGR085C	
SC0006(2)	MALDI-TOF MS			YAL007C	YLR342W	
SC0006(2)	MALDI-TOF MS			YAL007C	YML012W	
SC0006(2)	MALDI-TOF MS			YAL007C	YML024W	
SC0006(2)	MALDI-TOF MS			YAL007C	YMR290C	
SC0006(2)	MALDI-TOF MS			YAL007C	YPL131W	
SC0006(2)	MALDI-TOF MS			YAL007C	YPL211W	
SC0008	MALDI-TOF MS			YAL009W	YBR031W	
SC0008	MALDI-TOF MS			YAL009W	YBR127C	
SC0008	MALDI-TOF MS			YAL009W	YDL040C	
SC0008	MALDI-TOF MS			YAL009W	YDL229W	
SC0008	MALDI-TOF MS			YAL009W	YDR012W	
SC0008	MALDI-TOF MS			YAL009W	YDR211W	
SC0008	MALDI-TOF MS			YAL009W	YER165W	
SC0008	MALDI-TOF MS			YAL009W	YGL076C	
SC0008	MALDI-TOF MS			YAL009W	YHR004C	
SC0008	MALDI-TOF MS			YAL009W	YJL176C	
SC0008	MALDI-TOF MS			YAL009W	YJR145C	
SC0008	MALDI-TOF MS			YAL009W	YLL024C	
SC0008	MALDI-TOF MS			YAL009W	YLR342W	
SC0008	MALDI-TOF MS			YAL009W	YLR448W	
SC0008	MALDI-TOF MS			YAL009W	YML024W	
SC0008	MALDI-TOF MS			YAL009W	YPL106C	
SC0009	MALDI-TOF MS			YAL010C	YAL010C	
SC0009	MALDI-TOF MS			YAL010C	YBR127C	
SC0009	MALDI-TOF MS			YAL010C	YDL055C	
SC0009	MALDI-TOF MS			YAL010C	YDR190C	
SC0009	MALDI-TOF MS			YAL010C	YJL066C	
SC0009	MALDI-TOF MS			YAL010C	YLL024C	
SC0009	MALDI-TOF MS			YAL010C	YMR203W	
SC0009	MALDI-TOF MS			YAL010C	YPL235W	
SC0009	MALDI-TOF MS			YAL010C	YPR080W	
SC0011	MALDI-TOF MS			YAL017W	YAL017W	
SC0012	MALDI-TOF MS			YAL019W	YAL005C	
SC0012	MALDI-TOF MS			YAL019W	YAL019W	
SC0012	MALDI-TOF MS			YAL019W	YBR031W	
SC0012	MALDI-TOF MS			YAL019W	YBR084W	
SC0012	MALDI-TOF MS			YAL019W	YDL229W	
SC0012	MALDI-TOF MS			YAL019W	YIL075C	
SC0012	MALDI-TOF MS			YAL019W	YJL130C	
SC0012	MALDI-TOF MS			YAL019W	YLL024C	
SC0012	MALDI-TOF MS			YAL019W	YPL198W	
SC0014	MALDI-TOF MS			YAL024C	YAL024C	
SC0014	MALDI-TOF MS			YAL024C	YHR158C	
SC0015	MALDI-TOF MS			YAL041W	YAL041W	
SC0015	MALDI-TOF MS			YAL041W	YCL011C	
SC0015	MALDI-TOF MS			YAL041W	YDL055C	
SC0015	MALDI-TOF MS			YAL041W	YDL229W	
SC0015	MALDI-TOF MS			YAL041W	YDR012W	
SC0015	MALDI-TOF MS			YAL041W	YER114C	
SC0015	MALDI-TOF MS			YAL041W	YGL076C	
SC0015	MALDI-TOF MS			YAL041W	YJL130C	
SC0015	MALDI-TOF MS			YAL041W	YJL177W	
SC0015	MALDI-TOF MS			YAL041W	YKL182W	
SC0015	MALDI-TOF MS			YAL041W	YLL024C	
SC0015	MALDI-TOF MS			YAL041W	YLR340W	
SC0015	MALDI-TOF MS			YAL041W	YLR357W	
SC0015	MALDI-TOF MS			YAL041W	YOR204W	
SC0015	MALDI-TOF MS			YAL041W	YPR080W	
SC0016(2)	MALDI-TOF MS			YAL048C	YAL048C	
SC0016(2)	MALDI-TOF MS			YAL048C	YBR031W	
SC0016(2)	MALDI-TOF MS			YAL048C	YBR127C	
SC0016(2)	MALDI-TOF MS			YAL048C	YHR174W	
SC0016(2)	MALDI-TOF MS			YAL048C	YJR009C	
SC0016(2)	MALDI-TOF MS			YAL048C	YLL024C	
SC0016(2)	MALDI-TOF MS			YAL048C	YOL086C	
SC0016(2)	MALDI-TOF MS			YAL048C	YPR080W	
SC0016(3)	MALDI-TOF MS			YAL048C	YAL048C	
SC0016(3)	MALDI-TOF MS			YAL048C	YBR031W	
SC0016(3)	MALDI-TOF MS			YAL048C	YBR118W	
SC0016(3)	MALDI-TOF MS			YAL048C	YBR127C	
SC0016(3)	MALDI-TOF MS			YAL048C	YDL229W	
SC0016(3)	MALDI-TOF MS			YAL048C	YDR171W	
SC0016(3)	MALDI-TOF MS			YAL048C	YFR037C	
SC0016(3)	MALDI-TOF MS			YAL048C	YKL007W	
SC0016(3)	MALDI-TOF MS			YAL048C	YLL024C	
SC0016(3)	MALDI-TOF MS			YAL048C	YLR075W	
SC0016(3)	MALDI-TOF MS			YAL048C	YML085C	
SC0016(3)	MALDI-TOF MS			YAL048C	YOL086C	
SC0016(3)	MALDI-TOF MS			YAL048C	YOR284W	
SC0018	MALDI-TOF MS			YAR014C	YAR014C	
SC0018	MALDI-TOF MS			YAR014C	YDL082W	
SC0018	MALDI-TOF MS			YAR014C	YDL229W	
SC0018	MALDI-TOF MS			YAR014C	YDR012W	
SC0018	MALDI-TOF MS			YAR014C	YDR025W	
SC0018	MALDI-TOF MS			YAR014C	YDR064W	
SC0018	MALDI-TOF MS			YAR014C	YDR471W	
SC0018	MALDI-TOF MS			YAR014C	YEL054C	
SC0018	MALDI-TOF MS			YAR014C	YER102W	
SC0018	MALDI-TOF MS			YAR014C	YER155C	
SC0018	MALDI-TOF MS			YAR014C	YGL030W	
SC0018	MALDI-TOF MS			YAR014C	YGL076C	
SC0018	MALDI-TOF MS			YAR014C	YJL136C	
SC0018	MALDI-TOF MS			YAR014C	YJL190C	
SC0018	MALDI-TOF MS			YAR014C	YJL191W	
SC0018	MALDI-TOF MS			YAR014C	YJR145C	
SC0018	MALDI-TOF MS			YAR014C	YKL182W	
SC0018	MALDI-TOF MS			YAR014C	YLL024C	
SC0018	MALDI-TOF MS			YAR014C	YLR048W	
SC0018	MALDI-TOF MS			YAR014C	YLR075W	
SC0018	MALDI-TOF MS			YAR014C	YLR388W	
SC0018	MALDI-TOF MS			YAR014C	YML024W	
SC0018	MALDI-TOF MS			YAR014C	YML063W	
SC0018	MALDI-TOF MS			YAR014C	YMR116C	
SC0018	MALDI-TOF MS			YAR014C	YMR142C	
SC0018	MALDI-TOF MS			YAR014C	YMR229C	
SC0018	MALDI-TOF MS			YAR014C	YNL178W	
SC0018	MALDI-TOF MS			YAR014C	YNL209W	
SC0018	MALDI-TOF MS			YAR014C	YOR063W	
SC0018	MALDI-TOF MS			YAR014C	YOR096W	
SC0018	MALDI-TOF MS			YAR014C	YPL081W	
SC0018	MALDI-TOF MS			YAR014C	YPL131W	
SC0018	MALDI-TOF MS			YAR014C	YPR102C	
SC0020	MALDI-TOF MS			YAR019C	YAR019C	
SC0021	MALDI-TOF MS			YAL012W	YAL012W	
SC0021	MALDI-TOF MS			YAL012W	YLL024C	
SC0021	MALDI-TOF MS			YAL012W	YPL106C	
SC0025(2)	MALDI-TOF MS			YAL016W	YAL005C	
SC0025(2)	MALDI-TOF MS			YAL016W	YAL016W	
SC0025(2)	MALDI-TOF MS			YAL016W	YBR031W	
SC0025(2)	MALDI-TOF MS			YAL016W	YDL188C	
SC0025(2)	MALDI-TOF MS			YAL016W	YDR012W	
SC0025(2)	MALDI-TOF MS			YAL016W	YER074W	
SC0025(2)	MALDI-TOF MS			YAL016W	YGL190C	
SC0025(2)	MALDI-TOF MS			YAL016W	YGR161C	
SC0025(2)	MALDI-TOF MS			YAL016W	YGR281W	
SC0025(2)	MALDI-TOF MS			YAL016W	YHR203C	
SC0025(2)	MALDI-TOF MS			YAL016W	YIL018W	
SC0025(2)	MALDI-TOF MS			YAL016W	YIL069C	
SC0025(2)	MALDI-TOF MS			YAL016W	YJL177W	
SC0025(2)	MALDI-TOF MS			YAL016W	YLL045C	
SC0025(2)	MALDI-TOF MS			YAL016W	YLR340W	
SC0025(2)	MALDI-TOF MS			YAL016W	YML024W	
SC0025(2)	MALDI-TOF MS			YAL016W	YML063W	
SC0025(2)	MALDI-TOF MS			YAL016W	YML109W	
SC0025(2)	MALDI-TOF MS			YAL016W	YMR142C	
SC0025(2)	MALDI-TOF MS			YAL016W	YMR273C	
SC0025(2)	MALDI-TOF MS			YAL016W	YNL178W	
SC0025(2)	MALDI-TOF MS			YAL016W	YOR014W	
SC0025(2)	MALDI-TOF MS			YAL016W	YOR096W	
SC0025(2)	MALDI-TOF MS			YAL016W	YOR312C	
SC0025(2)	MALDI-TOF MS			YAL016W	YPL090C	
SC0025(2)	MALDI-TOF MS			YAL016W	YPL152W	
SC0025(2)	MALDI-TOF MS			YAL016W	YPL198W	
SC0025(3)	MALDI-TOF MS			YAL016W	YAL016W	
SC0025(3)	MALDI-TOF MS			YAL016W	YAL024C	
SC0025(3)	MALDI-TOF MS			YAL016W	YBR118W	
SC0025(3)	MALDI-TOF MS			YAL016W	YDL134C	
SC0025(3)	MALDI-TOF MS			YAL016W	YDL188C	
SC0025(3)	MALDI-TOF MS			YAL016W	YGL190C	
SC0025(3)	MALDI-TOF MS			YAL016W	YHR158C	
SC0025(3)	MALDI-TOF MS			YAL016W	YML063W	
SC0025(3)	MALDI-TOF MS			YAL016W	YML109W	
SC0025(3)	MALDI-TOF MS			YAL016W	YMR273C	
SC0025(3)	MALDI-TOF MS			YAL016W	YOR014W	
SC0025(3)	MALDI-TOF MS			YAL016W	YPL106C	
SC0027	MALDI-TOF MS			YAL021C	YAL021C	
SC0027	MALDI-TOF MS			YAL021C	YBR031W	
SC0027	MALDI-TOF MS			YAL021C	YBR127C	
SC0027	MALDI-TOF MS			YAL021C	YCR093W	
SC0027	MALDI-TOF MS			YAL021C	YDL229W	
SC0027	MALDI-TOF MS			YAL021C	YDR064W	
SC0027	MALDI-TOF MS			YAL021C	YDR188W	
SC0027	MALDI-TOF MS			YAL021C	YER165W	
SC0027	MALDI-TOF MS			YAL021C	YGL195W	
SC0027	MALDI-TOF MS			YAL021C	YGR134W	
SC0027	MALDI-TOF MS			YAL021C	YLL024C	
SC0027	MALDI-TOF MS			YAL021C	YLR075W	
SC0027	MALDI-TOF MS			YAL021C	YLR340W	
SC0027	MALDI-TOF MS			YAL021C	YLR432W	
SC0027	MALDI-TOF MS			YAL021C	YMR142C	
SC0027	MALDI-TOF MS			YAL021C	YNL288W	
SC0027	MALDI-TOF MS			YAL021C	YNR052C	
SC0029	MALDI-TOF MS			YAL023C	YAL023C	
SC0031	MALDI-TOF MS			YAL026C	YAL026C	
SC0031	MALDI-TOF MS			YAL026C	YLR447C	
SC0032	MALDI-TOF MS			YAL027W	YBR118W	
SC0032	MALDI-TOF MS			YAL027W	YBR196C	
SC0032	MALDI-TOF MS			YAL027W	YCL011C	
SC0032	MALDI-TOF MS			YAL027W	YCL024W	
SC0032	MALDI-TOF MS			YAL027W	YDL229W	
SC0032	MALDI-TOF MS			YAL027W	YDR012W	
SC0032	MALDI-TOF MS			YAL027W	YDR064W	
SC0032	MALDI-TOF MS			YAL027W	YDR174W	
SC0032	MALDI-TOF MS			YAL027W	YDR381W	
SC0032	MALDI-TOF MS			YAL027W	YDR507C	
SC0032	MALDI-TOF MS			YAL027W	YGL173C	
SC0032	MALDI-TOF MS			YAL027W	YIL069C	
SC0032	MALDI-TOF MS			YAL027W	YKL182W	
SC0032	MALDI-TOF MS			YAL027W	YLL024C	
SC0032	MALDI-TOF MS			YAL027W	YLR044C	
SC0032	MALDI-TOF MS			YAL027W	YLR340W	
SC0032	MALDI-TOF MS			YAL027W	YLR432W	
SC0032	MALDI-TOF MS			YAL027W	YML095C	
SC0032	MALDI-TOF MS			YAL027W	YMR229C	
SC0032	MALDI-TOF MS			YAL027W	YOL086C	
SC0032	MALDI-TOF MS			YAL027W	YPL022W	
SC0032	MALDI-TOF MS			YAL027W	YPL131W	
SC0034	MALDI-TOF MS			YAL029C	YAL029C	
SC0034	MALDI-TOF MS			YAL029C	YBR130C	
SC0034	MALDI-TOF MS			YAL029C	YDL055C	
SC0034	MALDI-TOF MS			YAL029C	YDL229W	
SC0034	MALDI-TOF MS			YAL029C	YDR064W	
SC0034	MALDI-TOF MS			YAL029C	YDR101C	
SC0034	MALDI-TOF MS			YAL029C	YER102W	
SC0034	MALDI-TOF MS			YAL029C	YER110C	
SC0034	MALDI-TOF MS			YAL029C	YFL039C	
SC0034	MALDI-TOF MS			YAL029C	YGL076C	
SC0034	MALDI-TOF MS			YAL029C	YGL106W	
SC0034	MALDI-TOF MS			YAL029C	YGL195W	
SC0034	MALDI-TOF MS			YAL029C	YHR216W	
SC0034	MALDI-TOF MS			YAL029C	YKL130C	
SC0034	MALDI-TOF MS			YAL029C	YLR249W	
SC0034	MALDI-TOF MS			YAL029C	YLR340W	
SC0034	MALDI-TOF MS			YAL029C	YML056C	
SC0034	MALDI-TOF MS			YAL029C	YML085C	
SC0034	MALDI-TOF MS			YAL029C	YMR142C	
SC0034	MALDI-TOF MS			YAL029C	YMR186W	
SC0034	MALDI-TOF MS			YAL029C	YMR229C	
SC0034	MALDI-TOF MS			YAL029C	YMR309C	
SC0034	MALDI-TOF MS			YAL029C	YOL086C	
SC0034	MALDI-TOF MS			YAL029C	YPL106C	
SC0034	MALDI-TOF MS			YAL029C	YPL131W	
SC0037	MALDI-TOF MS			YAL032C	YDL209C	
SC0037	MALDI-TOF MS			YAL032C	YDR364C	
SC0037	MALDI-TOF MS			YAL032C	YDR416W	
SC0037	MALDI-TOF MS			YAL032C	YER165W	
SC0037	MALDI-TOF MS			YAL032C	YER172C	
SC0037	MALDI-TOF MS			YAL032C	YGL120C	
SC0037	MALDI-TOF MS			YAL032C	YGL128C	
SC0037	MALDI-TOF MS			YAL032C	YGR278W	
SC0037	MALDI-TOF MS			YAL032C	YHR165C	
SC0037	MALDI-TOF MS			YAL032C	YJL203W	
SC0037	MALDI-TOF MS			YAL032C	YKL173W	
SC0037	MALDI-TOF MS			YAL032C	YLL024C	
SC0037	MALDI-TOF MS			YAL032C	YLL036C	
SC0037	MALDI-TOF MS			YAL032C	YLR117C	
SC0037	MALDI-TOF MS			YAL032C	YML049C	
SC0037	MALDI-TOF MS			YAL032C	YMR288W	
SC0037	MALDI-TOF MS			YAL032C	YPL106C	
SC0037	MALDI-TOF MS			YAL032C	YPL151C	
SC0037	MALDI-TOF MS			YAL032C	YPL213W	
SC0039	MALDI-TOF MS			YAL034C	YAL034C	
SC0039	MALDI-TOF MS			YAL034C	YBR127C	
SC0039	MALDI-TOF MS			YAL034C	YBR198C	
SC0039	MALDI-TOF MS			YAL034C	YCL011C	
SC0039	MALDI-TOF MS			YAL034C	YDL229W	
SC0039	MALDI-TOF MS			YAL034C	YDR012W	
SC0039	MALDI-TOF MS			YAL034C	YER110C	
SC0039	MALDI-TOF MS			YAL034C	YER165W	
SC0039	MALDI-TOF MS			YAL034C	YGL173C	
SC0039	MALDI-TOF MS			YAL034C	YGR214W	
SC0039	MALDI-TOF MS			YAL034C	YGR274C	
SC0039	MALDI-TOF MS			YAL034C	YHR203C	
SC0039	MALDI-TOF MS			YAL034C	YHR216W	
SC0039	MALDI-TOF MS			YAL034C	YJR123W	
SC0039	MALDI-TOF MS			YAL034C	YKL182W	
SC0039	MALDI-TOF MS			YAL034C	YLL024C	
SC0039	MALDI-TOF MS			YAL034C	YLL045C	
SC0039	MALDI-TOF MS			YAL034C	YLR340W	
SC0039	MALDI-TOF MS			YAL034C	YML063W	
SC0039	MALDI-TOF MS			YAL034C	YMR229C	
SC0039	MALDI-TOF MS			YAL034C	YNL178W	
SC0039	MALDI-TOF MS			YAL034C	YOL004W	
SC0039	MALDI-TOF MS			YAL034C	YOL086C	
SC0039	MALDI-TOF MS			YAL034C	YOR204W	
SC0039	MALDI-TOF MS			YAL034C	YPL131W	
SC0039	MALDI-TOF MS			YAL034C	YPR080W	
SC0042	MALDI-TOF MS			YAL035W	YAL035W	
SC0042	MALDI-TOF MS			YAL035W	YBR009C	
SC0042	MALDI-TOF MS			YAL035W	YBR031W	
SC0042	MALDI-TOF MS			YAL035W	YBR084W	
SC0042	MALDI-TOF MS			YAL035W	YBR118W	
SC0042	MALDI-TOF MS			YAL035W	YDL014W	
SC0042	MALDI-TOF MS			YAL035W	YDL082W	
SC0042	MALDI-TOF MS			YAL035W	YDL229W	
SC0042	MALDI-TOF MS			YAL035W	YDR012W	
SC0042	MALDI-TOF MS			YAL035W	YDR418W	
SC0042	MALDI-TOF MS			YAL035W	YDR471W	
SC0042	MALDI-TOF MS			YAL035W	YDR496C	
SC0042	MALDI-TOF MS			YAL035W	YEL054C	
SC0042	MALDI-TOF MS			YAL035W	YFL037W	
SC0042	MALDI-TOF MS			YAL035W	YFR031C-A	
SC0042	MALDI-TOF MS			YAL035W	YGL030W	
SC0042	MALDI-TOF MS			YAL035W	YGL076C	
SC0042	MALDI-TOF MS			YAL035W	YGL173C	
SC0042	MALDI-TOF MS			YAL035W	YGR102C	
SC0042	MALDI-TOF MS			YAL035W	YHL033C	
SC0042	MALDI-TOF MS			YAL035W	YHR010W	
SC0042	MALDI-TOF MS			YAL035W	YHR203C	
SC0042	MALDI-TOF MS			YAL035W	YHR216W	
SC0042	MALDI-TOF MS			YAL035W	YIL018W	
SC0042	MALDI-TOF MS			YAL035W	YJL190C	
SC0042	MALDI-TOF MS			YAL035W	YJR123W	
SC0042	MALDI-TOF MS			YAL035W	YJR145C	
SC0042	MALDI-TOF MS			YAL035W	YLL045C	
SC0042	MALDI-TOF MS			YAL035W	YLR075W	
SC0042	MALDI-TOF MS			YAL035W	YLR175W	
SC0042	MALDI-TOF MS			YAL035W	YLR340W	
SC0042	MALDI-TOF MS			YAL035W	YLR367W	
SC0042	MALDI-TOF MS			YAL035W	YLR432W	
SC0042	MALDI-TOF MS			YAL035W	YML056C	
SC0042	MALDI-TOF MS			YAL035W	YMR142C	
SC0042	MALDI-TOF MS			YAL035W	YMR194W	
SC0042	MALDI-TOF MS			YAL035W	YMR229C	
SC0042	MALDI-TOF MS			YAL035W	YMR242C	
SC0042	MALDI-TOF MS			YAL035W	YMR309C	
SC0042	MALDI-TOF MS			YAL035W	YNL030W	
SC0042	MALDI-TOF MS			YAL035W	YNL178W	
SC0042	MALDI-TOF MS			YAL035W	YNL209W	
SC0042	MALDI-TOF MS			YAL035W	YOR063W	
SC0042	MALDI-TOF MS			YAL035W	YOR312C	
SC0042	MALDI-TOF MS			YAL035W	YOR361C	
SC0042	MALDI-TOF MS			YAL035W	YPL198W	
SC0042	MALDI-TOF MS			YAL035W	YPR080W	
SC0049	MALDI-TOF MS			YAL042W	YAL042W	
SC0051(1)	MALDI-TOF MS			YAL043C	YAL043C	
SC0051(1)	MALDI-TOF MS			YAL043C	YDR195W	
SC0051(1)	MALDI-TOF MS			YAL043C	YER133W	
SC0051(1)	MALDI-TOF MS			YAL043C	YGR156W	
SC0051(1)	MALDI-TOF MS			YAL043C	YJR093C	
SC0051(1)	MALDI-TOF MS			YAL043C	YKL018W	
SC0051(1)	MALDI-TOF MS			YAL043C	YKL059C	
SC0051(1)	MALDI-TOF MS			YAL043C	YKR002W	
SC0051(1)	MALDI-TOF MS			YAL043C	YNL222W	
SC0051(1)	MALDI-TOF MS			YAL043C	YNL317W	
SC0051(1)	MALDI-TOF MS			YAL043C	YOR179C	
SC0051(2)	MALDI-TOF MS			YAL043C	YBR031W	
SC0051(2)	MALDI-TOF MS			YAL043C	YDR012W	
SC0051(2)	MALDI-TOF MS			YAL043C	YDR301W	
SC0051(2)	MALDI-TOF MS			YAL043C	YDR447C	
SC0051(2)	MALDI-TOF MS			YAL043C	YER133W	
SC0051(2)	MALDI-TOF MS			YAL043C	YJR093C	
SC0051(2)	MALDI-TOF MS			YAL043C	YKL018W	
SC0051(2)	MALDI-TOF MS			YAL043C	YKR002W	
SC0051(2)	MALDI-TOF MS			YAL043C	YLL024C	
SC0051(2)	MALDI-TOF MS			YAL043C	YLL045C	
SC0051(2)	MALDI-TOF MS			YAL043C	YLR115W	
SC0051(2)	MALDI-TOF MS			YAL043C	YLR277C	
SC0051(2)	MALDI-TOF MS			YAL043C	YLR340W	
SC0051(2)	MALDI-TOF MS			YAL043C	YOR204W	
SC0051(3)	MALDI-TOF MS			YAL043C	YAL005C	
SC0051(3)	MALDI-TOF MS			YAL043C	YAL043C	
SC0051(3)	MALDI-TOF MS			YAL043C	YBR127C	
SC0051(3)	MALDI-TOF MS			YAL043C	YDL229W	
SC0051(3)	MALDI-TOF MS			YAL043C	YDR195W	
SC0051(3)	MALDI-TOF MS			YAL043C	YDR301W	
SC0051(3)	MALDI-TOF MS			YAL043C	YDR471W	
SC0051(3)	MALDI-TOF MS			YAL043C	YER133W	
SC0051(3)	MALDI-TOF MS			YAL043C	YGR156W	
SC0051(3)	MALDI-TOF MS			YAL043C	YJR093C	
SC0051(3)	MALDI-TOF MS			YAL043C	YKL018W	
SC0051(3)	MALDI-TOF MS			YAL043C	YKL059C	
SC0051(3)	MALDI-TOF MS			YAL043C	YKR002W	
SC0051(3)	MALDI-TOF MS			YAL043C	YLL045C	
SC0051(3)	MALDI-TOF MS			YAL043C	YLR115W	
SC0051(3)	MALDI-TOF MS			YAL043C	YLR277C	
SC0051(3)	MALDI-TOF MS			YAL043C	YNL222W	
SC0051(3)	MALDI-TOF MS			YAL043C	YNL317W	
SC0051(3)	MALDI-TOF MS			YAL043C	YOR179C	
SC0051(3)	MALDI-TOF MS			YAL043C	YPL198W	
SC0051(3)	MALDI-TOF MS			YAL043C	YPR107C	
SC0056	MALDI-TOF MS			YAL049C	YAL049C	
SC0057	MALDI-TOF MS			YAL053W	YAL026C	
SC0057	MALDI-TOF MS			YAL053W	YAL053W	
SC0057	MALDI-TOF MS			YAL053W	YJL130C	
SC0057	MALDI-TOF MS			YAL053W	YLR342W	
SC0057	MALDI-TOF MS			YAL053W	YML072C	
SC0057	MALDI-TOF MS			YAL053W	YOR153W	
SC0057	MALDI-TOF MS			YAL053W	YPR080W	
SC0060	MALDI-TOF MS			YAL056W	YAL056W	
SC0063	MALDI-TOF MS			YAL059W	YAL059W	
SC0063	MALDI-TOF MS			YAL059W	YBR031W	
SC0063	MALDI-TOF MS			YAL059W	YBR115C	
SC0063	MALDI-TOF MS			YAL059W	YBR118W	
SC0063	MALDI-TOF MS			YAL059W	YBR127C	
SC0063	MALDI-TOF MS			YAL059W	YCL011C	
SC0063	MALDI-TOF MS			YAL059W	YDL229W	
SC0063	MALDI-TOF MS			YAL059W	YDR395W	
SC0063	MALDI-TOF MS			YAL059W	YER110C	
SC0063	MALDI-TOF MS			YAL059W	YGL173C	
SC0063	MALDI-TOF MS			YAL059W	YGL195W	
SC0063	MALDI-TOF MS			YAL059W	YHR216W	
SC0063	MALDI-TOF MS			YAL059W	YKL182W	
SC0063	MALDI-TOF MS			YAL059W	YLL024C	
SC0063	MALDI-TOF MS			YAL059W	YLR340W	
SC0063	MALDI-TOF MS			YAL059W	YMR186W	
SC0063	MALDI-TOF MS			YAL059W	YMR229C	
SC0063	MALDI-TOF MS			YAL059W	YMR308C	
SC0063	MALDI-TOF MS			YAL059W	YOL086C	
SC0063	MALDI-TOF MS			YAL059W	YOR204W	
SC0063	MALDI-TOF MS			YAL059W	YPL131W	
SC0065	MALDI-TOF MS			YAL061W	YAL061W	
SC0065	MALDI-TOF MS			YAL061W	YMR308C	
SC0065	MALDI-TOF MS			YAL061W	YPR080W	
SC0074	MALDI-TOF MS			YAR002W	YLR347C	
SC0074	MALDI-TOF MS			YAR002W	YNL189W	
SC0075(3)	MALDI-TOF MS			YAR002C-A	YAL007C	
SC0075(3)	MALDI-TOF MS			YAR002C-A	YAR002C-A	
SC0075(3)	MALDI-TOF MS			YAR002C-A	YGL200C	
SC0075(3)	MALDI-TOF MS			YAR002C-A	YML012W	
SC0075(4)	MALDI-TOF MS			YAR002C-A	YAL007C	
SC0075(4)	MALDI-TOF MS			YAR002C-A	YAR002C-A	
SC0075(4)	MALDI-TOF MS			YAR002C-A	YFR031C-A	
SC0075(4)	MALDI-TOF MS			YAR002C-A	YGL030W	
SC0075(4)	MALDI-TOF MS			YAR002C-A	YGL076C	
SC0075(4)	MALDI-TOF MS			YAR002C-A	YGL200C	
SC0075(4)	MALDI-TOF MS			YAR002C-A	YGR132C	
SC0075(4)	MALDI-TOF MS			YAR002C-A	YHL033C	
SC0075(4)	MALDI-TOF MS			YAR002C-A	YHR010W	
SC0075(4)	MALDI-TOF MS			YAR002C-A	YIL133C	
SC0075(4)	MALDI-TOF MS			YAR002C-A	YJR123W	
SC0075(4)	MALDI-TOF MS			YAR002C-A	YJR145C	
SC0075(4)	MALDI-TOF MS			YAR002C-A	YKL180W	
SC0075(4)	MALDI-TOF MS			YAR002C-A	YLL045C	
SC0075(4)	MALDI-TOF MS			YAR002C-A	YLR048W	
SC0075(4)	MALDI-TOF MS			YAR002C-A	YLR075W	
SC0075(4)	MALDI-TOF MS			YAR002C-A	YLR340W	
SC0075(4)	MALDI-TOF MS			YAR002C-A	YLR367W	
SC0075(4)	MALDI-TOF MS			YAR002C-A	YLR441C	
SC0075(4)	MALDI-TOF MS			YAR002C-A	YML012W	
SC0075(4)	MALDI-TOF MS			YAR002C-A	YML073C	
SC0075(4)	MALDI-TOF MS			YAR002C-A	YMR142C	
SC0075(4)	MALDI-TOF MS			YAR002C-A	YMR242C	
SC0075(4)	MALDI-TOF MS			YAR002C-A	YNL030W	
SC0075(4)	MALDI-TOF MS			YAR002C-A	YNL178W	
SC0075(4)	MALDI-TOF MS			YAR002C-A	YOR096W	
SC0075(5)	MALDI-TOF MS			YAR002C-A	YAL007C	
SC0075(5)	MALDI-TOF MS			YAR002C-A	YAR002C-A	
SC0075(5)	MALDI-TOF MS			YAR002C-A	YGL200C	
SC0075(5)	MALDI-TOF MS			YAR002C-A	YML012W	
SC0076(3)	MALDI-TOF MS			YAR003W	YAR003W	
SC0076(3)	MALDI-TOF MS			YAR003W	YDR469W	
SC0076(3)	MALDI-TOF MS			YAR003W	YHR119W	
SC0076(3)	MALDI-TOF MS			YAR003W	YKL018W	
SC0076(3)	MALDI-TOF MS			YAR003W	YLR015W	
